"loc_rowid","kepid","tce_plnt_num","tce_period","tce_time0bk","tce_impact","tce_duration","tce_depth","tce_model_snr","av_training_set"
16758,"09752973",2,2.86628,132.518,0.5,7.443,18.13,11.5,"AFP"
16759,"09752973",3,2.86566,134.065,0.1,10.5,22.19,-1,"AFP"
16760,"09752982",1,0.71672,132.046,0.5,1.179,291.2,47.78,"AFP"
16761,"09752982",2,0.71657,131.737,0.3671,1.833,52.02,9.484,"AFP"
16762,"09773099",2,0.838168,131.756,0.1,2.5,1941,-1,"UNK"
16763,"09773270",1,122.742,171.063,0.4945,5.862,1064,16.75,"PC"
16764,"09773512",1,0.56834,132.001,0.1004,1.984,23.68,13.95,"AFP"
16765,"09773512",2,0.568343,131.814,0.5,1.512,38.22,25.56,"AFP"
16766,"09782691",1,11.3884,140.388,0.9431,4.253,430.7,30.11,"PC"
16767,"09782691",2,50.6985,141.316,0.2992,5.873,630.9,24.92,"PC"
16768,"09782748",1,147.386,174.671,0.02269,9.042,925.4,14.2,"PC"
16769,"09783760",1,89.7397,205.265,0.9623,3.263,85000,1211,"AFP"
16770,"09818269",2,0.653347,131.959,0.9465,1.397,13.84,4.218,"UNK"
16771,"09818269",3,0.70412,131.596,0.8968,2.073,23.18,6.862,"UNK"
16772,"09818381",1,3.02409,132.417,0.6532,2.891,7821,1427,"PC"
16773,"09818462",1,25.9422,156.188,0.9318,4.673,577.3,25.21,"PC"
16774,"09818732",1,45.0352,132.638,0.1,6,417900,-1,"AFP"
16775,"09835697",2,3.61312,131.953,0.8814,9.581,43.28,9.51,"AFP"
16776,"09836020",1,0.920183,131.744,0.2968,3.09,50,11.72,"UNK"
16777,"09836020",2,0.730929,132.032,0.06188,2.652,57.03,9.821,"UNK"
16778,"09836020",3,2.30867,133.432,0.01683,7.04,84.13,7.85,"UNK"
16779,"09844791",1,1.01886,132.155,0.5006,2.796,59.57,8.457,"UNK"
16780,"09844791",2,1.74876,132.174,0.9182,5.685,164.8,12.89,"NTP"
16781,"09845573",1,1.72801,132.034,0.9998,2.236,90.94,8.155,"AFP"
16782,"09874181",2,0.788015,131.717,0.5817,0.7445,29.95,7.674,"AFP"
16783,"09874181",3,0.788003,132.067,0.7,1.09,27.11,8.126,"AFP"
16784,"09875566",1,0.668957,132.217,0.6649,3.845,22.82,1.645,"AFP"
16785,"09896558",1,67.6698,198.185,0.3809,9.591,947.3,29.76,"PC"
16786,"09896558",2,153.347,190.542,0.4411,12.07,389.2,10.1,"PC"
16787,"09896606",1,0.655096,131.563,0.1,2.5,502,-1,"AFP"
16788,"09896606",2,0.655069,131.905,0.9,2.141,18.9,8.429,"AFP"
16789,"09897089",1,1.17129,132.291,0.4969,3.468,248.2,14.26,"AFP"
16790,"09910828",1,8.48018,135.866,0.005866,6.206,243.4,18.11,"AFP"
16791,"09910942",1,8.48037,135.85,0.8999,5.928,40.9,10.45,"AFP"
16792,"09911112",1,1.16683,131.914,0.9819,1.98,15730,493,"AFP"
16793,"09911882",1,1.59564,132.945,0.7,1.249,313,22.04,"AFP"
16794,"09953851",1,0.691275,131.919,0.0001637,2.836,60.94,12.89,"AFP"
16795,"09954225",1,1.34054,132.163,0.1,3,603300,-1,"AFP"
16796,"09954225",2,0.670303,132.102,0.1,1.5,80170,-1,"UNK"
16797,"09955262",1,77.48,154.704,0.1119,10.14,1297,63.7,"AFP"
16798,"09965470",1,0.692913,131.578,0.8999,2.248,9.692,5.105,"NTP"
16799,"09965691",1,15.6848,133.001,0.9996,27.97,740.1,68.33,"UNK"
16800,"09965957",1,5.75323,136.755,0.001984,1.558,740.3,36.77,"PC"
16801,"09649222",1,5.91862,132.925,0.1564,3.952,96180,2672,"AFP"
16802,"09649222",2,5.91861,135.885,0.8361,3.776,2699,109.6,"AFP"
16803,"09649300",1,0.548242,131.672,0.699,2.097,44.25,12.75,"UNK"
16804,"09649324",1,63.3907,131.681,0.7528,6.391,613.9,4.555,"UNK"
16805,"09655407",1,0.526528,131.675,0.9463,1.193,9.129,4.383,"NTP"
16806,"09655419",1,1.92148,133.235,0.1,1.163,941.9,33.55,"AFP"
16807,"09655419",2,0.869604,131.745,0.2967,3.007,121.6,8.223,"AFP"
16808,"09655419",3,0.869587,132.338,0.09831,3,120,8.461,"AFP"
16809,"09665503",3,69.4071,137.123,0.1,12.5,28060,-1,"NTP"
16810,"09665503",4,104.112,218.541,0.1,12,22090,-1,"NTP"
16811,"09665503",5,347.044,229.647,0.1,12.5,27030,-1,"NTP"
16812,"09665503",6,208.218,195.417,0.1,12,24050,-1,"NTP"
16813,"09665922",1,1.54535,132.642,0.8979,2.508,40.13,15.26,"AFP"
16814,"09703198",1,10.3291,133.292,0.3748,1.202,2236,117.6,"PC"
16815,"09704050",1,655.57,152.976,0.02007,12.4,123.5,4.056,"UNK"
16816,"09704050",2,491.411,608.301,0.007451,40.03,1.509,0.04316,"NTP"
16817,"09704377",1,459.293,260.267,0.8423,3.55,306.6,1.159,"NTP"
16818,"09704384",1,5.50859,132.298,0.7003,2.961,205.9,39.43,"PC"
16819,"09716391",1,13.1829,141.833,0.8499,3.63,488.1,12.27,"AFP"
16820,"09716431",1,624.063,250.707,0.1884,10.11,81.19,1.857,"UNK"
16821,"09716523",1,0.851176,132.052,0.7006,2.82,116.6,7.102,"NTP"
16822,"09716523",2,2.20642,133.472,0.3188,7.392,299.6,9.71,"UNK"
16823,"09753154",1,3.70428,132.219,0.8998,3.381,55.52,17.93,"PC"
16824,"09754625",1,558.378,254.504,0.8198,7.468,224,3.291,"UNK"
16825,"09757613",1,12.283,133.548,0.2934,2.805,2836,104.6,"PC"
16826,"09757613",2,17.2512,132.637,0.905,2.35,2030,54.41,"PC"
16827,"09773512",3,0.568307,131.641,0.4853,1.621,16.41,12.19,"AFP"
16828,"09773869",1,15.6511,138.731,0.1,4.5,510600,-1,"AFP"
16829,"09773869",2,15.6511,132.826,0.1,4.5,414200,-1,"AFP"
16830,"09773869",3,15.654,133.391,0.6921,3.345,0.4283,0.002951,"AFP"
16831,"09773869",4,15.6517,138.431,0.1,15,4985,-1,"AFP"
16832,"09773869",5,15.6537,133.287,0.9414,5.909,74470,72.14,"AFP"
16833,"09784230",1,0.798198,131.566,0.6086,1.543,149700,471.4,"AFP"
16834,"09784590",1,5.4519,131.938,0.7112,10.98,33.32,10.84,"AFP"
16835,"09784590",2,5.45161,135.054,0.9214,13.4,23.82,9.251,"AFP"
16836,"09785454",1,184.52,237.699,0.8912,15.38,49430,1510,"AFP"
16837,"09818732",2,45.0364,146.022,0.1,9,343200,-1,"AFP"
16838,"09818983",1,0.671549,131.937,0.6735,3.679,7.508,10.67,"UNK"
16839,"09820483",1,3.5841,134.588,0.6903,2.783,2429,148.4,"PC"
16840,"09821078",1,8.42942,132.292,0.1,2.5,453900,-1,"AFP"
16841,"09836073",1,0.646657,131.766,0.9004,1.954,68.22,14.59,"UNK"
16842,"09836073",2,1.29343,132.2,0.7108,4.18,86.36,9.402,"UNK"
16843,"09836073",3,1.49456,132.773,0.09688,6.582,125.3,10.47,"AFP"
16844,"09836073",4,1.49458,132.281,0.1,3.5,138.4,-1,"AFP"
16845,"09845573",2,1.7277,133.011,0.8061,6.993,22.36,5.412,"AFP"
16846,"09845898",1,45.1264,165.414,0.203,6.658,390.6,17.99,"PC"
16847,"09845907",1,1.1829,131.513,0.9537,3.1,167.4,14.25,"AFP"
16848,"09845907",2,1.18145,132.277,0.9668,2.788,269.4,12.68,"AFP"
16849,"09845907",3,1.18162,131.634,0.1,3.5,85.11,-1,"AFP"
16850,"09875566",2,0.668948,131.839,0.08304,1.998,214.9,13.36,"AFP"
16851,"09875711",1,8.36087,133.84,0.3589,2.683,2117,116.7,"PC"
16852,"09880190",1,4.55143,133.055,0.7154,2.336,154.8,15.44,"PC"
16853,"09880467",1,8.97349,135.137,0.6979,3.16,940.6,46.9,"AFP"
16854,"09897089",2,1.17129,131.902,0.9585,2.805,406.6,21.81,"AFP"
16855,"09897089",3,1.1713,132.684,0.9,3.242,405.3,24.63,"AFP"
16856,"09897364",1,64.2727,186.731,0.9208,12.4,1169,20.95,"PC"
16857,"09898017",1,2.2979,131.513,0.05418,2.864,71.85,10.62,"PC"
16858,"09913481",1,3.50474,133.32,0.952,7.879,100600,18660,"UNK"
16859,"09913798",1,2.14344,133.497,0.7132,4.024,154100,4450,"AFP"
16860,"09913798",2,2.14342,132.432,0.1,3,51550,-1,"AFP"
16861,"09932197",1,86.9543,187.728,0.7798,12.11,304.9,7.297,"UNK"
16862,"09932970",1,52.9716,159.061,0.957,3.324,3998,55.78,"PC"
16863,"09955598",1,68.9581,179.084,0.6791,3.144,114.9,24.98,"PC"
16864,"09955807",1,8.89678,135.499,0.8991,14.41,66.18,9.147,"NTP"
16865,"09955807",2,3.81275,133.312,0.7,11.91,45.47,9.393,"NTP"
16866,"09956082",1,3.7403,134.705,0.355,2.518,147.7,14.02,"PC"
16867,"09966115",1,8.94743,132.046,0.5263,4.899,86250,10440,"AFP"
16868,"09966115",2,8.94743,136.52,0.8855,4.746,3648,531.5,"AFP"
16869,"09966219",1,17.9558,139.033,0.8851,4.715,125.5,9.868,"PC"
16870,"09966915",1,0.970863,132.165,0.002135,4.575,91.11,11.65,"UNK"
16871,"09649706",1,1.56904,133.051,0.4918,2.627,128.5,41.77,"PC"
16872,"09649801",1,0.733254,131.79,0.8981,2.366,36.94,11.45,"UNK"
16873,"09650390",1,1.19102,132.201,0.9926,1.806,96.16,9.197,"AFP"
16874,"09655422",1,0.525833,131.848,0.7,1.5,167,8.081,"AFP"
16875,"09655422",2,0.525834,131.681,0.9019,1.396,344.7,18.17,"AFP"
16876,"09655422",3,0.656994,131.686,0.004894,1.539,168.5,4.729,"UNK"
16877,"09655424",1,0.518113,131.652,0.9006,1.208,53.09,9.21,"UNK"
16878,"09666465",1,4.84433,136.069,0.9473,12.22,134,21.16,"AFP"
16879,"09666465",2,4.84416,134.611,0.986,8.264,119.5,17.34,"AFP"
16880,"09666465",3,0.512446,131.715,0.4537,1.356,41.64,6.334,"UNK"
16881,"09667584",1,0.576114,131.858,0.3,1.219,113.4,9.941,"AFP"
16882,"09705459",1,2.4866,131.621,0.1,2.702,42970,1658,"AFP"
16883,"09705459",2,1.2433,131.624,0.5,2.435,968.6,49.46,"UNK"
16884,"09710326",1,28.5991,132.728,0.4741,3.651,1624,50.3,"PC"
16885,"09710475",1,0.813729,131.649,0.9794,1.27,13.04,2.038,"UNK"
16886,"09716563",1,0.653288,131.53,0.8998,2.154,0.4676,0.2337,"AFP"
16887,"09716563",2,0.653253,131.881,0.09696,2.574,36.59,12.26,"AFP"
16888,"09716628",1,1.36595,132.761,0.01369,10.31,7.806,6.551,"UNK"
16889,"09757613",3,46.8276,136.745,0.3075,1.883,1536,25.66,"PC"
16890,"09757613",4,3.54392,132.715,0.2999,2.063,377.5,24.49,"PC"
16891,"09758032",1,1.33204,131.583,0.7413,1.381,128.1,12.22,"PC"
16892,"09758089",1,92.7296,177.442,0.3393,6.405,1255,30.5,"PC"
16893,"09773869",6,15.6521,132.78,0.9179,14.04,98100,144.8,"AFP"
16894,"09773980",1,3.38792,133.934,0.6649,1.786,76.86,10.18,"PC"
16895,"09773980",2,2.05996,131.912,0.9773,3.755,24.2,8.471,"UNK"
16896,"09774286",1,0.609418,131.632,0.7,1.983,8.608,2.666,"AFP"
16897,"09785454",2,184.52,273.603,0.9433,16.45,47900,1289,"AFP"
16898,"09785921",1,26.7575,137.288,0.6639,5.841,568.6,11.09,"PC"
16899,"09786017",1,2.249,132.651,0.6908,8.164,57350,3787,"AFP"
16900,"09786062",1,3.24449,133.344,0.9071,9.314,54.73,7.089,"NTP"
16901,"09821078",2,8.42943,136.511,0.8683,3.761,148900,4446,"AFP"
16902,"09821078",3,8.42933,132.097,0.1,15,16650,-1,"AFP"
16903,"09821151",1,4.21467,132.308,0.4888,2.558,60.12,20.96,"AFP"
16904,"09821428",1,299.666,360.508,0.7588,20.41,222.3,7.942,"UNK"
16905,"09821454",1,17.9774,147.756,0.6928,4.978,208.6,22.08,"PC"
16906,"09836149",1,17.8159,134.484,0.7254,3.405,865,33.06,"PC"
16907,"09836563",1,4.72698,135.285,0.05556,4.013,25.54,10.03,"PC"
16908,"09836563",2,6.5597,131.984,0.2303,3.876,26.39,8.234,"UNK"
16909,"09845909",1,11.5706,136.288,0.1089,3.08,237.2,9.849,"PC"
16910,"09845931",1,61.2255,181.697,0.173,3.452,547.2,8.983,"AFP"
16911,"09846086",1,37.8651,160.734,0.975,2.96,6877,223.8,"PC"
16912,"09880467",2,108.541,151.164,0.7027,7.096,807.4,14.09,"AFP"
16913,"09881077",1,24.4004,135.625,0.9243,3.058,901.5,21.34,"PC"
16914,"09881258",1,2.02851,132.839,0.8085,4.768,126800,11730,"UNK"
16915,"09881660",1,65.3556,154.481,0.5109,2.352,1200,11.4,"PC"
16916,"09898181",1,587.979,208.243,0.4877,11.64,449.9,3.826,"NTP"
16917,"09898364",1,7.13237,134.472,0.9919,2.882,751.8,87.62,"AFP"
16918,"09898447",1,2.37755,133.393,0.4954,2.373,37.43,17.35,"PC"
16919,"09933043",1,2.19766,131.999,0.9385,5.16,20.58,6.753,"NTP"
16920,"09934208",1,9.05849,137.338,0.09935,4.157,130000,3044,"AFP"
16921,"09934208",2,9.0585,133.327,0.1039,2.801,8526,293.1,"AFP"
16922,"09957627",1,39.7528,135.716,0.9603,6.133,592.9,33.87,"PC"
16923,"09957659",1,61.3908,186.414,0.9538,5.858,20040,149.1,"UNK"
16924,"09957668",1,30.6953,155.721,0.9419,5.938,88570,7314,"AFP"
16925,"09967009",1,12.4328,142.106,0.6995,8.063,243.2,10.43,"PC"
16926,"09967009",2,30.9907,141.415,0.222,8.563,347.4,9.889,"PC"
16927,"09967129",1,5.14971,131.992,0.03317,8.759,76.1,12.11,"NTP"
16928,"09650390",2,1.19103,131.602,0.9823,2.245,143.8,16.11,"AFP"
16929,"09650501",1,0.677525,131.979,0.9305,1.878,0.002785,0.00008636,"AFP"
16930,"09650501",2,0.677381,131.817,0.9674,1.592,227.4,5.512,"AFP"
16931,"09650501",3,1.38435,131.894,0.4985,1.84,489.9,6.51,"NTP"
16932,"09655433",1,0.569139,131.936,0.0273,2.169,12.05,9.178,"AFP"
16933,"09655433",2,0.569109,131.689,0.4679,1.591,10.16,8.253,"AFP"
16934,"09655437",1,1.14502,132.021,0.5,1.451,68.23,12.99,"UNK"
16935,"09667584",2,0.576128,131.56,0.5151,1.145,152.9,11.29,"AFP"
16936,"09673009",1,1.72188,132.923,0.005704,6.488,23.18,8.531,"UNK"
16937,"09673173",1,21.2947,147.097,0.9003,7.587,125200,5744,"AFP"
16938,"09710475",2,1.22367,132.538,0.1,3.215,48.83,6.881,"AFP"
16939,"09710475",3,1.2224,131.877,0.8158,4.315,0.1494,0.02349,"AFP"
16940,"09710475",4,2.14102,131.567,0.08243,3.426,120,8.941,"UNK"
16941,"09711751",1,0.855768,132.348,0.9543,3.17,99760,9909,"UNK"
16942,"09716667",1,0.615547,131.656,0.5,1.107,66.49,15.84,"AFP"
16943,"09716667",2,0.615557,132.087,0.5006,1.125,74.72,16.9,"AFP"
16944,"09716667",3,0.70497,132.053,0.1824,2.428,107,17.29,"UNK"
16945,"09716947",1,1.24715,132.559,0.7,3.483,133.3,10.43,"AFP"
16946,"09758089",2,32.3762,150.414,0.9083,4.463,778.4,27.78,"PC"
16947,"09758615",1,0.514861,131.568,0.0003361,2.018,86.07,11.45,"UNK"
16948,"09758615",2,1.22897,132.786,0.9828,2.306,119.3,14.13,"UNK"
16949,"09774286",2,0.609423,131.956,0.9,1.836,9.909,3.886,"AFP"
16950,"09774314",1,0.614963,132.082,0.2733,1.281,13.42,6.839,"AFP"
16951,"09774314",2,0.614816,132.082,0.68,0.9924,55.44,19.62,"AFP"
16952,"09774314",3,0.94124,131.586,0.9832,1.602,47.08,12.59,"UNK"
16953,"09786335",1,14.3858,143.578,0.003324,15.92,214.5,8.852,"UNK"
16954,"09786821",1,21.12,150.128,0.9757,2.053,12950,1717,"AFP"
16955,"09786821",2,21.1205,149.828,0.146,8.028,89.11,16,"AFP"
16956,"09821454",2,11.8697,137.696,0.9996,5.421,118.7,12.86,"PC"
16957,"09822284",1,0.969811,132.292,0.567,1.174,12.43,10.58,"AFP"
16958,"09822284",2,0.969838,131.792,0.1,1.886,10.98,11.43,"AFP"
16959,"09836959",1,105.014,228.95,0.7126,6.461,285.1,29.77,"PC"
16960,"09837013",1,14.4619,137.254,0.839,7.275,82.16,8.249,"UNK"
16961,"09837083",1,0.623393,131.911,0.4997,1.156,86030,1333,"AFP"
16962,"09837083",2,0.623394,131.595,0.1,1.5,98480,-1,"AFP"
16963,"09846258",1,0.63994,131.863,0.4961,2.172,11.94,5.124,"UNK"
16964,"09846348",1,26.8932,153.059,0.9696,2.324,2179,120.9,"PC"
16965,"09846419",1,0.530668,131.622,0.5002,1.384,50.89,15.37,"AFP"
16966,"09846419",2,0.530654,131.973,0.9001,1.663,11.95,4.309,"AFP"
16967,"09881662",1,3.25428,133.61,0.247,2.97,160.7,53.29,"PC"
16968,"09881662",2,91.3514,189.603,0.9044,9.146,209.1,17.41,"PC"
16969,"09883311",1,30.5231,146.851,0.9754,2.674,2203,38.77,"PC"
16970,"09883606",1,4.34191,134.193,0.0582,2.625,72.4,11.97,"PC"
16971,"09899065",1,1.33251,132.081,0.8722,2.852,127.3,13.3,"AFP"
16972,"09899141",1,1.33252,132.087,0.1309,4.377,13.73,12.05,"AFP"
16973,"09899153",1,1.3326,132.028,0.7,2.848,55.91,8.572,"AFP"
16974,"09899181",1,1.33255,132.059,0.03241,2.86,27.15,19.45,"AFP"
16975,"09934274",1,4.99471,136.19,0.9015,3.235,49.94,12.31,"AFP"
16976,"09935422",1,2.67888,132.939,0.1375,4.296,13.47,9.369,"UNK"
16977,"09935642",1,9.33959,138.108,0.05366,1.414,243.6,11.15,"PC"
16978,"09936080",1,19.565,136.287,0.9657,4.748,65.24,12.62,"PC"
16979,"09958053",1,2.73397,133.77,0.5,1.519,52.26,26.22,"AFP"
16980,"09958053",2,1.36695,132.602,0.7006,2.176,15.3,12.13,"NTP"
16981,"09958053",3,2.73395,134.179,0.09716,1.414,26.18,13.44,"AFP"
16982,"09958053",4,0.911299,132.002,0.7076,2.655,12.07,10.87,"NTP"
16983,"09967771",1,0.538345,131.658,0.9003,1.218,161,38.98,"PC"
16984,"09967771",2,9.9172,135.142,0.6497,3.16,447.3,28.22,"PC"
16985,"09967884",1,5.42835,131.755,0.9245,1.911,13930,714.7,"PC"
16986,"09969287",1,14.7402,133.537,0.8461,5.295,272.8,9.745,"PC"
16987,"09650808",1,21.964,133.034,0.446,2.713,697,27.07,"PC"
16988,"09650808",2,125.603,215.429,0.2869,7.101,879.6,20.72,"PC"
16989,"09650957",1,1.15484,132.189,0.1,1.985,22.76,6.776,"AFP"
16990,"09650957",2,1.15469,131.958,0.5,1.538,26.17,7.547,"AFP"
16991,"09655444",1,2.06668,131.785,0.9913,2.445,22.17,7.224,"AFP"
16992,"09655444",2,2.06703,133.003,0.8764,6.198,13.55,6.806,"AFP"
16993,"09655444",3,2.0667,132.465,0.9933,2.438,19.87,9.574,"AFP"
16994,"09655461",1,0.977204,132.254,0.2546,3.808,9.26,9.963,"UNK"
16995,"09673173",2,21.2947,143.692,0.9043,7.73,100700,4826,"AFP"
16996,"09673173",3,21.2972,146.106,0.1422,15.41,170.7,12.03,"AFP"
16997,"09673173",4,382.268,352.032,0.8746,22.9,1770,15.89,"NTP"
16998,"09673338",1,1.45313,131.961,0.5142,2.75,36.64,11.41,"UNK"
16999,"09711941",1,490.137,224.153,0.4299,6.193,526.7,10.83,"UNK"
17000,"09711941",2,545.616,342.05,0.8013,8.967,411.1,7.811,"UNK"
17001,"09712350",1,51.5734,158.077,0.9569,3.404,1009,12.59,"PC"
17002,"09712799",1,2.23193,132.286,0.8999,2.841,41.07,11.69,"AFP"
17003,"09716947",2,1.24709,131.884,0.9002,1.936,175.8,12.05,"AFP"
17004,"09716955",1,459.262,260.308,1,6.225,2894,11.6,"NTP"
17005,"09717032",1,0.556545,131.721,0.2988,1.615,811.9,13.09,"AFP"
17006,"09717032",2,0.557561,131.695,0.9439,1.508,1412,15.12,"AFP"
17007,"09760994",1,2.26221,132.767,0.7013,4.175,29.4,9.201,"AFP"
17008,"09760994",2,2.26149,132.552,0.2038,5.618,30.05,10.47,"AFP"
17009,"09761199",1,1.38404,131.725,0.2954,0.6191,1717,67.5,"AFP"
17010,"09761573",1,7.44166,137.309,1,2.841,2207,59.82,"PC"
17011,"09774357",1,6.89139,133.675,0.7083,14.51,60.1,10.06,"UNK"
17012,"09774357",2,1.77002,132.442,0.9006,4.886,49.59,9.967,"AFP"
17013,"09774357",3,1.76949,131.765,0.5,6.013,52.48,11.13,"AFP"
17014,"09786859",1,2.92737,134.079,0.8567,10.65,25.41,6.839,"UNK"
17015,"09786859",2,0.905262,132.388,0.9,2.853,29.22,7.094,"UNK"
17016,"09787065",1,438.323,355.158,0.9491,3.564,193.6,6.132,"UNK"
17017,"09787239",1,5.90129,135.999,0.5143,2.249,1594,52.59,"PC"
17018,"09822703",1,4.753,132.737,0.002796,14.76,41.35,9.362,"NTP"
17019,"09822703",2,2.37662,131.935,0.9,6.963,32.79,8.893,"UNK"
17020,"09823457",1,8.11528,133.947,0.01219,2.832,839.7,55.45,"PC"
17021,"09823457",2,36.925,137.298,0.6881,4.869,908.9,34.12,"PC"
17022,"09837267",1,0.523774,131.799,0.9137,1.633,12.54,8.451,"AFP"
17023,"09837267",2,0.523854,131.9,0.9,1.37,20.13,13.92,"AFP"
17024,"09837544",1,71.6612,172.916,0.1,4.5,358700,-1,"AFP"
17025,"09837544",2,71.6617,164.886,0.1,3.5,292200,-1,"AFP"
17026,"09837544",3,143.321,236.328,0.1,15,11460,-1,"AFP"
17027,"09837544",4,143.366,165.149,0.8132,0.8808,0.002548,0.00001776,"AFP"
17028,"09847239",1,28.5079,132.793,0.9531,3.122,24400,633.7,"PC"
17029,"09848420",1,7.93167,136.474,0.4972,5.33,132.9,7.774,"UNK"
17030,"09848460",1,0.56776,131.949,0.4794,1.646,14.65,6.338,"UNK"
17031,"09883606",2,2.58397,131.797,0.0863,2.497,44.49,9.129,"UNK"
17032,"09884104",1,4.58547,133.177,0.8877,3.491,384.5,70.92,"PC"
17033,"09884104",2,22.7145,147.295,0.0003158,5.755,552.8,50.05,"PC"
17034,"09884104",3,47.9035,141.981,0.001338,5.626,374,25.21,"PC"
17035,"09899193",1,1.33255,132.066,0.271,3.545,30.9,11.82,"AFP"
17036,"09899217",1,1.33252,132.075,0.2769,4.123,97.18,20.46,"AFP"
17037,"09899233",1,1.33256,132.052,1,2.104,163.4,23.04,"AFP"
17038,"09936518",1,0.598075,131.969,0.9,1.959,218.9,11.95,"NTP"
17039,"09936518",2,1.1771,132.649,0.6497,6.603,3.235,0.0759,"AFP"
17040,"09936518",3,1.17706,131.954,0.1,4.5,270.7,-1,"AFP"
17041,"09936698",1,2.85618,133.352,0.8193,4.974,104500,5558,"UNK"
17042,"09958055",1,0.70375,131.583,0.9048,2.311,20.19,11.88,"UNK"
17043,"09958055",2,1.89242,131.941,0.9001,5.942,38.31,13.79,"NTP"
17044,"09958071",1,2.73417,133.274,0.7196,13.54,11.48,11.7,"NTP"
17045,"09958387",1,237.787,196.971,0.9523,10.42,1622,81.9,"PC"
17046,"09970139",1,0.54585,131.754,0.8862,1.477,6.592,3.749,"UNK"
17047,"09970396",1,235.298,357.544,0.006195,75.42,55580,424.9,"UNK"
17048,"09970568",1,0.761374,131.761,0.9,2.495,37.01,3.152,"AFP"
17049,"09970568",2,0.761396,132.263,0.2974,2.53,134,10.18,"AFP"
17050,"09650957",3,0.853958,131.512,0.4371,3.196,24.99,8.459,"NTP"
17051,"09650989",1,3.42392,132.879,0.8239,1.704,143,11.66,"PC"
17052,"09651065",1,1.34084,131.848,0.9807,2.588,121.7,21.07,"UNK"
17053,"09651065",2,0.678366,131.887,0.9274,1.968,63.17,8.149,"AFP"
17054,"09655470",1,0.643214,131.949,0.5,1.966,125.8,9.749,"UNK"
17055,"09655470",2,2.10503,132.104,0.8998,7.534,189.8,14.56,"UNK"
17056,"09655471",1,2.62424,134.093,0.1207,9.012,77.1,9.633,"AFP"
17057,"09673338",2,1.10291,131.64,0.2191,4.255,29.17,11.2,"UNK"
17058,"09673483",1,0.930633,132.607,0.7633,4.642,22.14,3.848,"AFP"
17059,"09673483",2,0.930643,132.155,0.002028,3.481,70.46,14.09,"AFP"
17060,"09673785",1,395.958,504.571,0.201,7.38,162.6,3.64,"NTP"
17061,"09674320",1,317.051,297.893,0.3369,6.097,518.2,9.799,"UNK"
17062,"09712799",2,2.2319,131.855,0.7172,3.554,31.24,9.987,"AFP"
17063,"09712799",3,2.23196,133.618,0.3006,2.877,35.21,11.2,"AFP"
17064,"09713213",1,9.27431,132.228,0.6317,5.063,24.57,7.715,"UNK"
17065,"09717861",1,3.05117,133.74,0.7018,6.986,90.07,8.889,"AFP"
17066,"09717861",2,3.05108,133.602,0.8185,12.68,152.8,10.95,"AFP"
17067,"09717861",3,1.37538,132.438,0.9853,2.502,158.3,15.68,"UNK"
17068,"09717943",1,6.11011,136.91,0.4273,2.43,60.84,15.59,"PC"
17069,"09761615",1,1.79109,131.962,0.899,2.133,170.6,29.22,"PC"
17070,"09761882",1,24.5871,149.119,0.8574,4.128,917.9,34.63,"PC"
17071,"09762514",1,7.51507,138.093,0.1176,2.461,188.4,9.955,"AFP"
17072,"09774400",1,10.8182,137.171,0.7963,17.74,16740,1319,"AFP"
17073,"09774400",2,10.8182,131.765,0.9063,16.8,5619,568.1,"AFP"
17074,"09775253",1,4.3945,133.624,0.774,3.108,221300,923.7,"AFP"
17075,"09775385",1,4.45932,131.613,0.5047,5.923,51.6,9.2,"AFP"
17076,"09775385",2,4.45948,134.104,0.1595,8.476,43.06,8.895,"AFP"
17077,"09787239",2,8.75212,135.625,0.9511,2.979,1395,38.18,"PC"
17078,"09787239",3,22.7808,132.422,0.0001391,3.227,2026,39.25,"PC"
17079,"09787239",4,2.89601,133.614,0.5341,1.719,422.8,18.72,"PC"
17080,"09787239",5,0.74296,131.787,0.6923,1.238,200.7,14.18,"PC"
17081,"09823487",1,16.0045,140.483,0.8342,4.155,839.5,30.37,"PC"
17082,"09823519",1,4.49683,134.212,0.6999,1.818,2051,38.98,"PC"
17083,"09823519",2,1.76679,133.081,0.09885,1.316,984.4,26.46,"PC"
17084,"09823602",1,0.885937,131.538,0.6984,3.009,88.96,10.02,"UNK"
17085,"09837544",5,143.321,164.668,0.1,10.5,9367,-1,"AFP"
17086,"09837573",1,0.800314,131.972,0.997,0.9909,45.82,8.064,"UNK"
17087,"09837578",1,20.7338,132.839,0.1,4.5,495400,-1,"UNK"
17088,"09837578",2,10.3669,132.958,0.1,5,307600,-1,"UNK"
17089,"09837586",1,10.3668,132.962,0.9733,8.066,68790,89.36,"AFP"
17090,"09849107",1,3.14799,134.32,0.9889,5.678,211.5,12.96,"AFP"
17091,"09849107",2,3.14801,133.288,0.9956,5.164,183.5,10.87,"AFP"
17092,"09849107",3,3.14826,132.171,0.6322,11.83,164.2,11.93,"AFP"
17093,"09849884",1,5.35746,131.621,0.3618,2.691,70.48,16.76,"AFP"
17094,"09884818",1,490.806,155.172,0.0006673,14.66,658.6,4.585,"UNK"
17095,"09885417",1,0.689974,131.632,0.7,1.18,94.22,52.97,"PC"
17096,"09886221",1,2.99266,131.889,0.7308,1.735,103.2,15.45,"AFP"
17097,"09886224",1,2.99266,131.893,0.2375,2.549,114700,1705,"AFP"
